"Year.of.Observation","Month.of.Observation","County","National.Database.Number","Nmfs.Regional.Number","Examiner.Name","Stranding.Agreement.Authority","Region","State","Body.of.Water","Latitude","Latitude.Actual.Estimate","Longitude","Longitude.Actual.Estimate","How.lat.long.determined","Findings.of.Human.Interaction","Observation.Date","Observation.Status","Not.Able.to.Examine","Date.of.Examination","Year.of.Examination","Month.of.Examination","Day.of.Examination","Condition.at.Examination","Left.at.Site","Sex","Age.Class","Length","Length.Units","Length.actual.estimate","Weight","Weight.Units","Weight.actual.estimate","Necropsied.Flag","Stranding.Necropsied.By","Additional.Remarks","Cetacean.Common.Name","Water.Body","mean_lat","mean_long","Long_error","Lat_error","long_corr","lat_corr","sci_name","Date","Msquid_N","Herring","Anch","Sard","MEI","NPGO","PDO","SST_39","SST_44","Upwelling_39","Upwelling_45","Wind_39","Wind_44","ENSO_cat","MEI_lag1","NPGO_lag1","PDO_lag1","SST_39_lag1","SST_44_lag1","Upwelling_39_lag1","Upwelling_45_lag1","Wind_39_lag1","Wind_44_lag1","ENSO_cat_lag1","MEI_lag2","NPGO_lag2","PDO_lag2","SST_39_lag2","SST_44_lag2","Upwelling_39_lag2","Upwelling_45_lag2","Wind_39_lag2","Wind_44_lag2","ENSO_cat_lag2","MEI_lag3","NPGO_lag3","PDO_lag3","SST_39_lag3","SST_44_lag3","Upwelling_39_lag3","Upwelling_45_lag3","Wind_39_lag3","Wind_44_lag3","ENSO_cat_lag3","SST_39_anom","SST_44_anom","SST_39_anom_lag1","SST_44_anom_lag1","SST_39_anom_lag2","SST_44_anom_lag2","SST_39_anom_lag3","SST_44_anom_lag3","CBA_North","CBA_South","CBA_North_lag1","CBA_South_lag1","CBA_North_lag2","CBA_South_lag2","CBA_North_lag3","CBA_South_lag3","Season","type"
2009,"JUL","Douglas","NW-2009-1104997","09NWR07089","Jim Rice","Hatfield Marine Science Center, OSU","NW","OR","Pacific Ocean","43.805544","NA","-124.168596","NA","Internet","CBD","2009-JUL-20","Fresh Dead","N","2009-JUL-20","2009","JUL","20","Fresh Dead","N","Unid","Yearling","0","cm","estimate","0","lb","estimate","N","NA","carcass found by plover monitor; reported next day","Harbor porpoise","OR_Coast","43.7689232380952","-124.191575904762","-0.022979904761911","-0.0366207619047572","-124.168596","43.805544","Phocoena phocoena",2009-07-01,0.00938998,0.138635,0.329128,0.287237,-0.109,0.417697,-1.65,9.141,9.634,170.7162,30.4379,-5.80819,-1.937552,"La Nina",-0.678,0.33323184,-1.59,10.323,9.344,109.9466,-22.6698,-4.51882,1.356662,"La Nina",-0.677,0.9129716,-1.55,10.497,8.989,-68.779,-51.4027,2.17288,1.243049,"La Nina",-0.726,0.72193635,-1.4,10.93,9.327,52.4224,-35.1876,-3.62911,0.513324,"La Nina",-1.842041667,-1.10465,-0.892666667,-0.7719,-0.930333333,-1.149736842,-0.71816,-1.029333333,0.115707286,-0.1963855,0.12855712,-0.17050077,0.62426823,-0.2968229,0.53301114,-0.38218355,"Summer","Other"
2009,"JUL","San Juan","NW-2009-1096537","09NWR07030","Amy Traxler","San Juan County Marine Mammal Stranding Network","NW","WA","Pacific Ocean","43.5067","estimate","-123.01","estimate","Internet","N","2009-JUL-31","Fresh Dead","N","2009-AUG-19","2009","AUG","19","Fresh Dead","N","Male","Calf","88","cm","actual","11.5","kg","actual","Y","J Gaydos","This little carcass was in pristine condition.","Harbor porpoise","Inland_WA","48.4573504957265","-122.95573","0.0542700000000025","4.95065049572649","-123.01","48.4573504957265","Phocoena phocoena",2009-07-01,0.00938998,0.138635,0.329128,0.287237,-0.109,0.417697,-1.65,9.141,9.634,170.7162,30.4379,-5.80819,-1.937552,"La Nina",-0.678,0.33323184,-1.59,10.323,9.344,109.9466,-22.6698,-4.51882,1.356662,"La Nina",-0.677,0.9129716,-1.55,10.497,8.989,-68.779,-51.4027,2.17288,1.243049,"La Nina",-0.726,0.72193635,-1.4,10.93,9.327,52.4224,-35.1876,-3.62911,0.513324,"La Nina",-1.842041667,-1.10465,-0.892666667,-0.7719,-0.930333333,-1.149736842,-0.71816,-1.029333333,0.115707286,-0.1963855,0.12855712,-0.17050077,0.62426823,-0.2968229,0.53301114,-0.38218355,"Summer","Other"
2009,"JUL","San Juan","NW-2009-1096449","09NWR07029","Amy Traxler","San Juan County Marine Mammal Stranding Network","NW","WA","Pacific Ocean","48.5091","estimate","-122.93","estimate","Internet","CBD","2009-JUL-30","Fresh Dead","N","2009-AUG-02","2009","AUG","2","Fresh Dead","N","Female","Calf","85","cm","estimate","8.2","kg","actual","Y","J Gaydos","NA","Harbor porpoise","Inland_WA","48.4573504957265","-122.95573","-0.0257299999999958","-0.0517495042735021","-122.93","48.5091","Phocoena phocoena",2009-07-01,0.00938998,0.138635,0.329128,0.287237,-0.109,0.417697,-1.65,9.141,9.634,170.7162,30.4379,-5.80819,-1.937552,"La Nina",-0.678,0.33323184,-1.59,10.323,9.344,109.9466,-22.6698,-4.51882,1.356662,"La Nina",-0.677,0.9129716,-1.55,10.497,8.989,-68.779,-51.4027,2.17288,1.243049,"La Nina",-0.726,0.72193635,-1.4,10.93,9.327,52.4224,-35.1876,-3.62911,0.513324,"La Nina",-1.842041667,-1.10465,-0.892666667,-0.7719,-0.930333333,-1.149736842,-0.71816,-1.029333333,0.115707286,-0.1963855,0.12855712,-0.17050077,0.62426823,-0.2968229,0.53301114,-0.38218355,"Summer","Other"
2009,"JUL","Island","NW-2009-1099859","09NWR07040","Sandy Dubpernell","Central Puget Sound Marine Mammal Stranding Network","NW","WA","Pacific Ocean","47.981358","estimate","-122.514481","estimate","Internet","CBD","2009-JUL-09","Fresh Dead","N","2009-JUL-09","2009","JUL","9","Fresh Dead","N","Female","Calf","87","cm","actual","18.7","lb","actual","Y","Norman et al","CPSMMSN received a call at 10:30 am from Karen Screicher reporting a dead porpoise on Double Bluff beach. She first reported it as an orca calf but from her description on the phone (3.5 -4 feet long, black and white) we thought it was more likely a Dall's porpoise calf. They discovered it 100 feet from the stairs to the beach at Double Bluff Park,Freeland wrapped in seaweed. They had plastic trash bags with them so packed it in the bags and left it near the steps while responders headed down to collect it. Upon examination,responders found a harbor porpoise calf in good condition. A few small scrapes and one cut, or possible scavenger peck on the left jaw and some skin beginning to peel.There was a foamy discharge coming from the blowhole. A small sample of that was collected in a syringe. The porpoise was put on ice in a large cooler awaiting necropsy scheduled for July 10. Necropsy July 10, 2009. Age neonate. 87 cm from tip of snout to fluke notch. Girth at front of dorsal fin: 46.9 cm. Blubber: dorsal 1 cm, lateral 1.3 cm, ventral 1.4 cm. Blubber samples frozen for Brad Hanson , MML, and Pace Labs for dioxin testing. Good post mortem condition. Scavenging on neck and left eye. Poor nutritional condition. Flukes and dorsal fin still folded. No parasites noted. Teeth not yet erupted. Pink tinged foam coming from blowhole.o Primary incision: thorax contained red-tinged clearish fluid, apprx 5 ml. Blubber yellow, icteric. Foam in airways. Trachea contained small amount yellow tinged foam. Lungs floated. Stomach contents: meconium. Collected and frozen. Bladder empty. Comments: caldftook breaths. Umbilical stump still attached. No evidence of nursing. Calf approx 1-2 days old. No gross visible signs of trauma, infection or other physical abnormalities. Cause of dearth:unknown. Complete sets of tissues collected frozen and formalin for analysis. Necropsy results from Dr. Norman: poor nutritional condition. Neonate had taken breath before expiring. Necropsy results from Dr. Raverty: the aspirated squames and meconiom are suggestive of fetal distress type syndrome and in conjunction with the lack of ingesta in the gastrointestinal tract, would have been sufficiently severe to account for the lack of this neonate. No microscopic indication of any infectious or inflammatory process.","Harbor porpoise","Inland_WA","48.1268857377049","-122.465236932203","0.0492440677966073","0.145527737704917","-122.514481","47.981358","Phocoena phocoena",2009-07-01,0.00938998,0.138635,0.329128,0.287237,-0.109,0.417697,-1.65,9.141,9.634,170.7162,30.4379,-5.80819,-1.937552,"La Nina",-0.678,0.33323184,-1.59,10.323,9.344,109.9466,-22.6698,-4.51882,1.356662,"La Nina",-0.677,0.9129716,-1.55,10.497,8.989,-68.779,-51.4027,2.17288,1.243049,"La Nina",-0.726,0.72193635,-1.4,10.93,9.327,52.4224,-35.1876,-3.62911,0.513324,"La Nina",-1.842041667,-1.10465,-0.892666667,-0.7719,-0.930333333,-1.149736842,-0.71816,-1.029333333,0.115707286,-0.1963855,0.12855712,-0.17050077,0.62426823,-0.2968229,0.53301114,-0.38218355,"Summer","Other"
2009,"JUL","Clatsop","NW-2009-1105509","09NWR07131","Debbie Duffield","Portland State University","NA","OR","Pacific Ocean","46.053442","NA","-123.92367","NA","GPS","CBD","2009-JUL-15","Moderate Decomposition","N","2009-JUL-15","2009","JUL","15","Moderate Decomposition","N","Male","Calf","92.2","cm","actual","0","lb","estimate","Y","Duffield et al","NA","Harbor porpoise","OR_Coast","46.0220062222892","-123.950367246988","-0.0266972469879647","-0.0314357777108398","-123.92367","46.053442","Phocoena phocoena",2009-07-01,0.00938998,0.138635,0.329128,0.287237,-0.109,0.417697,-1.65,9.141,9.634,170.7162,30.4379,-5.80819,-1.937552,"La Nina",-0.678,0.33323184,-1.59,10.323,9.344,109.9466,-22.6698,-4.51882,1.356662,"La Nina",-0.677,0.9129716,-1.55,10.497,8.989,-68.779,-51.4027,2.17288,1.243049,"La Nina",-0.726,0.72193635,-1.4,10.93,9.327,52.4224,-35.1876,-3.62911,0.513324,"La Nina",-1.842041667,-1.10465,-0.892666667,-0.7719,-0.930333333,-1.149736842,-0.71816,-1.029333333,0.115707286,-0.1963855,0.12855712,-0.17050077,0.62426823,-0.2968229,0.53301114,-0.38218355,"Summer","Other"
2009,"JUL","Lincoln","NW-2009-1105159","09NWR07109","Jim Rice","Hatfield Marine Science Center, OSU","NW","OR","Pacific Ocean","44.703023","NA","-124.062599","NA","GPS","CBD","2009-JUL-10","Condition Unknown","N","2009-JUL-13","2009","JUL","13","Advanced Decomposition","N","Male","Calf","80","cm","estimate","0","lb","estimate","N","NA","NA","Harbor porpoise","OR_Coast","44.6431007619048","-124.077402933333","-0.0148039333333259","-0.0599222380952398","-124.062599","44.703023","Phocoena phocoena",2009-07-01,0.00938998,0.138635,0.329128,0.287237,-0.109,0.417697,-1.65,9.141,9.634,170.7162,30.4379,-5.80819,-1.937552,"La Nina",-0.678,0.33323184,-1.59,10.323,9.344,109.9466,-22.6698,-4.51882,1.356662,"La Nina",-0.677,0.9129716,-1.55,10.497,8.989,-68.779,-51.4027,2.17288,1.243049,"La Nina",-0.726,0.72193635,-1.4,10.93,9.327,52.4224,-35.1876,-3.62911,0.513324,"La Nina",-1.842041667,-1.10465,-0.892666667,-0.7719,-0.930333333,-1.149736842,-0.71816,-1.029333333,0.115707286,-0.1963855,0.12855712,-0.17050077,0.62426823,-0.2968229,0.53301114,-0.38218355,"Summer","Other"
2009,"JUL","Grays Harbor","NW-2009-1104307","09NWR07042","Dyanna Lambourn","WDFW/MMI","NW","WA","Pacific Ocean","47.1021","NA","-124.2183","NA","Internet/Software","Y","2009-JUL-15","Mummified/Skeletal","N","NA","NA","NA","NA","Mummified/Skeletal","N","Unid","Yearling","NA","NA","NA","NA","NA","NA","N","NA","Skull of what appears to be a yearling Harbor Porpoise came from derelict crab gear off Washington coast between Willapa bay and Pt Grenville. Skull was found when crab fishermen was collecting his gear. As the fishermen was shaking the knots out of his n","Unidentified","WA_Coast","47.059031","-124.159597888889","0.058702111111117","-0.0430690000000027","-124.2183","47.1021","NA NA",2009-07-01,0.00938998,0.138635,0.329128,0.287237,-0.109,0.417697,-1.65,9.141,9.634,170.7162,30.4379,-5.80819,-1.937552,"La Nina",-0.678,0.33323184,-1.59,10.323,9.344,109.9466,-22.6698,-4.51882,1.356662,"La Nina",-0.677,0.9129716,-1.55,10.497,8.989,-68.779,-51.4027,2.17288,1.243049,"La Nina",-0.726,0.72193635,-1.4,10.93,9.327,52.4224,-35.1876,-3.62911,0.513324,"La Nina",-1.842041667,-1.10465,-0.892666667,-0.7719,-0.930333333,-1.149736842,-0.71816,-1.029333333,0.115707286,-0.1963855,0.12855712,-0.17050077,0.62426823,-0.2968229,0.53301114,-0.38218355,"Summer","Other"
2009,"JUL","Jefferson","NW-2011-1139929","NA","Port Townsend Marine Science Center","Port Townsend Marine Science Center","NW","WA","Pacific Ocean","48.077727","estimate","-122.79","estimate","internet","N","2009-Jul-29","Fresh Dead"," ","2009-Jul-29","2009","JUL","29","Fresh Dead","NA","Unid","Subadult","NA","NA","NA","NA","NA","NA","NA","NA","NA","Harbor porpoise","Inland_WA","47.8117218837209","-123.665621644444","-0.875621644444436","-0.266005116279075","-122.79","48.077727","Phocoena phocoena",2009-07-01,0.00938998,0.138635,0.329128,0.287237,-0.109,0.417697,-1.65,9.141,9.634,170.7162,30.4379,-5.80819,-1.937552,"La Nina",-0.678,0.33323184,-1.59,10.323,9.344,109.9466,-22.6698,-4.51882,1.356662,"La Nina",-0.677,0.9129716,-1.55,10.497,8.989,-68.779,-51.4027,2.17288,1.243049,"La Nina",-0.726,0.72193635,-1.4,10.93,9.327,52.4224,-35.1876,-3.62911,0.513324,"La Nina",-1.842041667,-1.10465,-0.892666667,-0.7719,-0.930333333,-1.149736842,-0.71816,-1.029333333,0.115707286,-0.1963855,0.12855712,-0.17050077,0.62426823,-0.2968229,0.53301114,-0.38218355,"Summer","Other"
2009,"JUL","Clatsop","NW-2009-1105543","09NWR07148","Debbie Duffield","Portland State University","NA","OR","Pacific Ocean","46.00206","NA","-123.93055","NA","GPS","Y","2009-JUL-23","Moderate Decomposition","N","2009-JUL-23","2009","JUL","23","Moderate Decomposition","N","Female","Calf","76","cm","actual","0","lb","estimate","Y","Duffield et al","NA","Harbor porpoise","OR_Coast","46.0220062222892","-123.950367246988","-0.0198172469879552","0.0199462222891569","-123.93055","46.00206","Phocoena phocoena",2009-07-01,0.00938998,0.138635,0.329128,0.287237,-0.109,0.417697,-1.65,9.141,9.634,170.7162,30.4379,-5.80819,-1.937552,"La Nina",-0.678,0.33323184,-1.59,10.323,9.344,109.9466,-22.6698,-4.51882,1.356662,"La Nina",-0.677,0.9129716,-1.55,10.497,8.989,-68.779,-51.4027,2.17288,1.243049,"La Nina",-0.726,0.72193635,-1.4,10.93,9.327,52.4224,-35.1876,-3.62911,0.513324,"La Nina",-1.842041667,-1.10465,-0.892666667,-0.7719,-0.930333333,-1.149736842,-0.71816,-1.029333333,0.115707286,-0.1963855,0.12855712,-0.17050077,0.62426823,-0.2968229,0.53301114,-0.38218355,"Summer","Other"
2009,"JUN","Coos","NW-2009-1105121","09NWR06076","Jim Rice","Hatfield Marine Science Center, OSU","NW","OR","Pacific Ocean","43.434317","NA","-124.28785","NA","GPS","CBD","2009-JUN-26","Advanced Decomposition","N","NA","NA","NA","NA","NA","N","Unid","Adult","1219","cm","estimate","0","lb","estimate","N","NA","reported and photgraphed by Beach Ranger","Gray whale","OR_Coast","43.2689689824561","-124.401110482759","-0.113260482758619","-0.165348017543863","-124.28785","43.434317","Eschrichtius robustus",2009-06-01,0.00938998,0.138635,0.329128,0.287237,-0.678,0.33323184,-1.59,10.323,9.344,109.9466,-22.6698,-4.51882,1.356662,"La Nina",-0.677,0.9129716,-1.55,10.497,8.989,-68.779,-51.4027,2.17288,1.243049,"La Nina",-0.726,0.72193635,-1.4,10.93,9.327,52.4224,-35.1876,-3.62911,0.513324,"La Nina",-0.663,0.45031145,-0.87,11.521,10.66,30.4274,-50.8548,-1.48116,1.408,"La Nina",-0.892666667,-0.7719,-0.930333333,-1.149736842,-0.71816,-1.029333333,-0.725076923,-0.401,0.12855712,-0.17050077,0.62426823,-0.2968229,0.53301114,-0.38218355,-0.13198921,-0.43533164,"Summer","Other"
2009,"JUN","Grays Harbor","NW-2009-1151143","09NWR06108","Jessie Huggins","Cascadia Research","NW","WA","Pacific Ocean","47.1131","actual","-124.185","actual","GPS","CBD","2009-JUN-24","Moderate Decomposition","N","2009-JUN-24","2009","JUN","24","Moderate Decomposition","N","Female","Adult","1311","cm","actual","NA","NA","NA","Y","CRC/WDFW","3rd hand report to NOAA fisheries, JLH went out to verify report. Took photos, necropsy arranged for next day at 1000.","Gray whale","WA_Coast","47.059031","-124.159597888889","0.0254021111111058","-0.0540690000000055","-124.185","47.1131","Eschrichtius robustus",2009-06-01,0.00938998,0.138635,0.329128,0.287237,-0.678,0.33323184,-1.59,10.323,9.344,109.9466,-22.6698,-4.51882,1.356662,"La Nina",-0.677,0.9129716,-1.55,10.497,8.989,-68.779,-51.4027,2.17288,1.243049,"La Nina",-0.726,0.72193635,-1.4,10.93,9.327,52.4224,-35.1876,-3.62911,0.513324,"La Nina",-0.663,0.45031145,-0.87,11.521,10.66,30.4274,-50.8548,-1.48116,1.408,"La Nina",-0.892666667,-0.7719,-0.930333333,-1.149736842,-0.71816,-1.029333333,-0.725076923,-0.401,0.12855712,-0.17050077,0.62426823,-0.2968229,0.53301114,-0.38218355,-0.13198921,-0.43533164,"Summer","Other"
2009,"JUN","Clallam","NW-2009-1098669","09NWR06008","Jonathan Scordino","Makah Fisheries Management","NW","WA","Pacific Ocean","48.3801","estimate","-124.61","estimate","Internet","Y","2009-JUN-24","Alive","N","NA","NA","NA","NA","Alive","N","Unid","Unid","240","in","estimate","NA","NA","NA","N","NA","Additional remarks attached to Level-A hard copy at NMML","Gray whale","Inland_WA","48.1414415904762","-124.188283641509","0.421716358490571","-0.238658409523808","-124.61","48.3801","Eschrichtius robustus",2009-06-01,0.00938998,0.138635,0.329128,0.287237,-0.678,0.33323184,-1.59,10.323,9.344,109.9466,-22.6698,-4.51882,1.356662,"La Nina",-0.677,0.9129716,-1.55,10.497,8.989,-68.779,-51.4027,2.17288,1.243049,"La Nina",-0.726,0.72193635,-1.4,10.93,9.327,52.4224,-35.1876,-3.62911,0.513324,"La Nina",-0.663,0.45031145,-0.87,11.521,10.66,30.4274,-50.8548,-1.48116,1.408,"La Nina",-0.892666667,-0.7719,-0.930333333,-1.149736842,-0.71816,-1.029333333,-0.725076923,-0.401,0.12855712,-0.17050077,0.62426823,-0.2968229,0.53301114,-0.38218355,-0.13198921,-0.43533164,"Summer","Other"
2009,"JUN","Tillamook","NW-2009-1105657","09NWR06102","Debbie Duffield","Portland State University","NA","OR","Pacific Ocean","45.57087","NA","-123.95718","NA","GPS","CBD","2009-JUN-20","Fresh Dead","N","2009-JUN-22","2009","JUN","22","Moderate Decomposition","N","Male","Subadult","145","cm","actual","0","lb","estimate","Y","Duffield and Barros","NA","Harbor porpoise","OR_Coast","45.421838328125","-123.955784984375","0.00139501562500755","-0.149031671875001","-123.95718","45.57087","Phocoena phocoena",2009-06-01,0.00938998,0.138635,0.329128,0.287237,-0.678,0.33323184,-1.59,10.323,9.344,109.9466,-22.6698,-4.51882,1.356662,"La Nina",-0.677,0.9129716,-1.55,10.497,8.989,-68.779,-51.4027,2.17288,1.243049,"La Nina",-0.726,0.72193635,-1.4,10.93,9.327,52.4224,-35.1876,-3.62911,0.513324,"La Nina",-0.663,0.45031145,-0.87,11.521,10.66,30.4274,-50.8548,-1.48116,1.408,"La Nina",-0.892666667,-0.7719,-0.930333333,-1.149736842,-0.71816,-1.029333333,-0.725076923,-0.401,0.12855712,-0.17050077,0.62426823,-0.2968229,0.53301114,-0.38218355,-0.13198921,-0.43533164,"Summer","Other"
2009,"JUN","Pacific","NW-2009-1105441","09NWR06092","Debbie Duffield","Portland State University","NA","WA","Pacific Ocean","46.29595","NA","-124.07573","NA","GPS","CBD","2009-JUN-24","Advanced Decomposition","N","2009-JUN-27","2009","JUN","27","Advanced Decomposition","N","Female","Yearling","884","cm","actual","0","lb","estimate","Y","Duffield et al","NA","Gray whale","WA_Coast","46.4619215632911","-124.065987303797","0.00974269620250823","0.165971563291144","-124.07573","46.29595","Eschrichtius robustus",2009-06-01,0.00938998,0.138635,0.329128,0.287237,-0.678,0.33323184,-1.59,10.323,9.344,109.9466,-22.6698,-4.51882,1.356662,"La Nina",-0.677,0.9129716,-1.55,10.497,8.989,-68.779,-51.4027,2.17288,1.243049,"La Nina",-0.726,0.72193635,-1.4,10.93,9.327,52.4224,-35.1876,-3.62911,0.513324,"La Nina",-0.663,0.45031145,-0.87,11.521,10.66,30.4274,-50.8548,-1.48116,1.408,"La Nina",-0.892666667,-0.7719,-0.930333333,-1.149736842,-0.71816,-1.029333333,-0.725076923,-0.401,0.12855712,-0.17050077,0.62426823,-0.2968229,0.53301114,-0.38218355,-0.13198921,-0.43533164,"Summer","Other"
2009,"JUN","San Juan","NW-2009-1092435","09NWR06002","Amy Traxler","San Juan County Marine Mammal Stranding Network","NW","WA","Pacific Ocean","48.51232","estimate","-123.15","estimate","Internet","CBD","2009-JUN-03","Fresh Dead","N","2009-JUN-05","2009","JUN","5","Fresh Dead","N","Male","Yearling","98","cm","actual","20.4","kg","actual","Y","J Gaydos","NA","Harbor porpoise","Inland_WA","48.4573504957265","-122.95573","0.194269999999989","-0.0549695042735081","-123.15","48.51232","Phocoena phocoena",2009-06-01,0.00938998,0.138635,0.329128,0.287237,-0.678,0.33323184,-1.59,10.323,9.344,109.9466,-22.6698,-4.51882,1.356662,"La Nina",-0.677,0.9129716,-1.55,10.497,8.989,-68.779,-51.4027,2.17288,1.243049,"La Nina",-0.726,0.72193635,-1.4,10.93,9.327,52.4224,-35.1876,-3.62911,0.513324,"La Nina",-0.663,0.45031145,-0.87,11.521,10.66,30.4274,-50.8548,-1.48116,1.408,"La Nina",-0.892666667,-0.7719,-0.930333333,-1.149736842,-0.71816,-1.029333333,-0.725076923,-0.401,0.12855712,-0.17050077,0.62426823,-0.2968229,0.53301114,-0.38218355,-0.13198921,-0.43533164,"Summer","Other"
2009,"MAR","King","NW-2009-1091685","09NWR03031","Jessie Huggins","Cascadia Research","NW","WA","Puget Sound","47.428","NA","-122.4346","NA","GPS","CBD","2009-MAR-31","Fresh Dead","N","2009-APR-01","2009","APR","1","Fresh Dead","N","Female","Subadult","106","cm","Actual","17.5","kg","Actual","Y","CRC","seen on 28 Mar, not reported until 31 Mar.","Harbor porpoise","Inland_WA","47.5407435925926","-122.471273851852","-0.0366738518518446","0.112743592592594","-122.4346","47.428","Phocoena phocoena",2009-03-01,0.00938998,0.138635,0.329128,0.287237,-0.663,0.45031145,-0.87,11.521,10.66,30.4274,-50.8548,-1.48116,1.408,"La Nina",-0.597,1.9692951,-1.25,12.803,12.332,13.0659,-75.6299,-1.0675,2.964575,"La Nina",-0.692,1.767212,-1.76,11.854,12.943,113.2343,-16.1913,-3.05457,-0.195547,"La Nina",-0.551,2.2279646,-1.55,12.943,12.001,105.7112,32.7004,-2.39485,-2.869777,"La Nina",-0.725076923,-0.401,0.053384615,0.361041667,-0.986115385,0.028478261,-0.19272,-1.605590909,-0.13198921,-0.43533164,0.3639837,-0.18100533,0.7900208,-0.29455045,0.11134222,0.16865297,"Spring","Other"
2009,"MAR","Lane","NW-2009-1088259","09NWR03009","Jim Rice","Hatfield Marine Science Center, OSU","NW","OR","Pacific Ocean","44.051667","actual","-124.135","NA","GPS","CBD","2009-MAR-06","Alive","N","2009-MAR-08","2009","MAR","8","Moderate Decomposition","Y","Male","Subadult","1678","cm","actual","0","lb","estimate","Y","Jim Rice et al","Carcass found on remote beach north of Sea Lion Caves. By morning of 3/8, had been moved by tide to Devil's Elbow State Park. State Parks insisted that stranding network not perform full necropsy so as not to mess up beach. Limited sampling of tissues done 3/8 and 3/9 prior to on site burial.","Fin whale","OR_Coast","43.9715867428571","-124.1460408","-0.0110408000000035","-0.0800802571428605","-124.135","44.051667","Balaenoptera physalus",2009-03-01,0.00938998,0.138635,0.329128,0.287237,-0.663,0.45031145,-0.87,11.521,10.66,30.4274,-50.8548,-1.48116,1.408,"La Nina",-0.597,1.9692951,-1.25,12.803,12.332,13.0659,-75.6299,-1.0675,2.964575,"La Nina",-0.692,1.767212,-1.76,11.854,12.943,113.2343,-16.1913,-3.05457,-0.195547,"La Nina",-0.551,2.2279646,-1.55,12.943,12.001,105.7112,32.7004,-2.39485,-2.869777,"La Nina",-0.725076923,-0.401,0.053384615,0.361041667,-0.986115385,0.028478261,-0.19272,-1.605590909,-0.13198921,-0.43533164,0.3639837,-0.18100533,0.7900208,-0.29455045,0.11134222,0.16865297,"Spring","Other"
2009,"MAR","Lane","NW-2009-1090869","09NWR03026","Jim Rice","Hatfield Marine Science Center, OSU","NW","OR","Pacific Ocean","43.934183","NA","-124.147083","NA","GPS","CBD","2009-MAR-27","Fresh Dead","Y","NA","NA","NA","NA","NA","N","Unid","Adult","60","in","estimate","0","lb","estimate","N","NA","report came on a Friday evening while stranding coordinator was out of town; beach ranger found animal next day, too big to collect and badly scavenged.","Harbor porpoise","OR_Coast","43.9715867428571","-124.1460408","0.00104220000001476","0.0374037428571441","-124.147083","43.934183","Phocoena phocoena",2009-03-01,0.00938998,0.138635,0.329128,0.287237,-0.663,0.45031145,-0.87,11.521,10.66,30.4274,-50.8548,-1.48116,1.408,"La Nina",-0.597,1.9692951,-1.25,12.803,12.332,13.0659,-75.6299,-1.0675,2.964575,"La Nina",-0.692,1.767212,-1.76,11.854,12.943,113.2343,-16.1913,-3.05457,-0.195547,"La Nina",-0.551,2.2279646,-1.55,12.943,12.001,105.7112,32.7004,-2.39485,-2.869777,"La Nina",-0.725076923,-0.401,0.053384615,0.361041667,-0.986115385,0.028478261,-0.19272,-1.605590909,-0.13198921,-0.43533164,0.3639837,-0.18100533,0.7900208,-0.29455045,0.11134222,0.16865297,"Spring","Other"
2009,"MAR","Clatsop","NW-2009-1090867","09NWR03025","Debbie Duffield","Portland State University","NA","OR","Pacific Ocean","45.98197","NA","-123.93596","NA","GPS","Y","2009-MAR-23","Fresh Dead","N","2009-MAR-23","2009","MAR","23","Fresh Dead","N","Male","Adult","140.7","cm","actual","0","lb","estimate","Y","Duffield and D'Alessandro","NA","Harbor porpoise","OR_Coast","46.0220062222892","-123.950367246988","-0.0144072469879575","0.0400362222891602","-123.93596","45.98197","Phocoena phocoena",2009-03-01,0.00938998,0.138635,0.329128,0.287237,-0.663,0.45031145,-0.87,11.521,10.66,30.4274,-50.8548,-1.48116,1.408,"La Nina",-0.597,1.9692951,-1.25,12.803,12.332,13.0659,-75.6299,-1.0675,2.964575,"La Nina",-0.692,1.767212,-1.76,11.854,12.943,113.2343,-16.1913,-3.05457,-0.195547,"La Nina",-0.551,2.2279646,-1.55,12.943,12.001,105.7112,32.7004,-2.39485,-2.869777,"La Nina",-0.725076923,-0.401,0.053384615,0.361041667,-0.986115385,0.028478261,-0.19272,-1.605590909,-0.13198921,-0.43533164,0.3639837,-0.18100533,0.7900208,-0.29455045,0.11134222,0.16865297,"Spring","Other"
2009,"MAR","Clatsop","NW-2009-1090861","09NWR03022","Debbie Duffield","Portland State University","NA","OR","Pacific Ocean","46.16271","NA","-123.97182","NA","GPS","CBD","2009-MAR-14","Moderate Decomposition","N","2009-MAR-14","2009","MAR","14","Moderate Decomposition","N","Female","Adult","151.4","cm","actual","0","lb","estimate","Y","Duffield and Barros","NA","Harbor porpoise","OR_Coast","46.0220062222892","-123.950367246988","0.0214527530120421","-0.14070377771084","-123.97182","46.16271","Phocoena phocoena",2009-03-01,0.00938998,0.138635,0.329128,0.287237,-0.663,0.45031145,-0.87,11.521,10.66,30.4274,-50.8548,-1.48116,1.408,"La Nina",-0.597,1.9692951,-1.25,12.803,12.332,13.0659,-75.6299,-1.0675,2.964575,"La Nina",-0.692,1.767212,-1.76,11.854,12.943,113.2343,-16.1913,-3.05457,-0.195547,"La Nina",-0.551,2.2279646,-1.55,12.943,12.001,105.7112,32.7004,-2.39485,-2.869777,"La Nina",-0.725076923,-0.401,0.053384615,0.361041667,-0.986115385,0.028478261,-0.19272,-1.605590909,-0.13198921,-0.43533164,0.3639837,-0.18100533,0.7900208,-0.29455045,0.11134222,0.16865297,"Spring","Other"
