"County","National.Database.Number","Field.Number","Nmfs.Regional.Number","Confidence.Code","Common.Name","Genus","Species","Report.Status","Examiner.Name","Affiliation","Stranding.Agreement.Authority","Region","Country","City","State","Body.of.Water","Locality.Detail","Latitude","Latitude.Units","Latitude.Actual.Estimate","Longitude","Longitude.Units","Longitude.Actual.Estimate","How.lat.long.determined","Restrand","Findings.of.Human.Interaction","Observation.Date","Year.of.Observation","Month.of.Observation","Day.of.Observation","How.Observed","Obs.Date.estimate.explaination","Observation.Date.Act.Est","Observation.Status","Not.Able.to.Examine","Date.of.Examination","Year.of.Examination","Month.of.Examination","Day.of.Examination","Condition.at.Examination","Left.at.Site","Sex","Age.Class","Length","Length.Units","Length.actual.estimate","Weight","Weight.Units","Date.of.Necropsy","Year.of.Necropsy","Month.of.Necropsy","Day.of.Necropsy","Stranding.Necropsied.By","Additional.Remarks","Cetacean.Common.Name","Water.Body","mean_lat","mean_long","Long_error","Lat_error","long_corr","lat_corr"
"Island","NW-2003-1002179","WIA112403MJA","03NWR11011","Confirmed - Medium Report","Porpoise, harbor","Phocoena","phocoena","Validated","WSU Island County Beachwatchers,","NAS Whidbey","NAS Whidbey","NW","United States","Whidbey Island","WA","Puget Sound","near Oak Harbor",NA,NA,"N",NA,NA,"N",NA,NA,"N","2003-NOV-23",2003,"NOV",23,"Beach or Land",NA,NA,"Fresh Dead","N","2003-NOV-24",2003,"NOV",24,"Fresh Dead","N","Male","Calf",43,"in","actual",35,"lb",NA,NA,NA,NA,NA,NA,"Harbor porpoise","Inland_WA",48.1464392333333,-1945.92715273134,NA,NA,-1945.92715273134,48.1464392333333
"Island","NW-2004-1039921","WIC082904SB","04NWR08032","Confirmed - Medium Report","Porpoise, harbor","Phocoena","phocoena","Validated","WSU Island Co. Beachwatchers MMSN","NAS Whidbey","NAS Whidbey","NW","United States","Whidbey Island","WA","Puget Sound","Keystone Spit",NA,NA,NA,NA,NA,NA,NA,NA,"N","2004-AUG-29",2004,"AUG",29,"Beach or Land",NA,NA,"Fresh Dead","N","2004-AUG-29",2004,"AUG",29,"Fresh Dead","N","Female","Subadult",44,"in","estimate",50,"lb",NA,NA,NA,NA,NA,NA,"Harbor porpoise","Inland_WA",48.1464392333333,-1945.92715273134,NA,NA,-1945.92715273134,48.1464392333333
"Island","NW-2006-1060857","06Pp04AugWI-03","06NWR08037","Confirmed - Medium Report","Porpoise, harbor","Phocoena","phocoena","Validated","Sue Murphy","Central Puget Sound Marine Mammal Stranding Network","Central Puget Sound Marine Mammal Stranding Network","NW","United States","Coupeville","WA","Admiralty Inlet","Ebeys Landing, Perrigos Lagoon",NA,"deg/min/sec","actual",-122,"deg/min/sec","actual","GPS","N","CBD","2006-AUG-04",2006,"AUG",4,"Beach or Land",NA,NA,"Fresh Dead","N","2006-AUG-04",2006,"AUG",4,"Fresh Dead","N","Female","Calf",88,"cm","actual",12.3,"kg","2006-AUG-05",2006,"AUG",5,"Dr. Norman & S. Murphy","No teeth erruption. Small portion of the umbilical cord still attached. Blood in mouth and behind right eye. Blow hole - has white foam coming from it. The carcass has superficial skin abrasions. Fluke folds present. Carcass was placed into freezer later in the evening 8-3, and removed before 10am on 8-4. The carcass was not yet frozen.","Harbor porpoise","Inland_WA",48.1464392333333,-1945.92715273134,-1823.92715273134,NA,-1945.92715273134,48.1464392333333
"Island","NW-2012-1141579","12Pp28MarCI-01","12NWR03006","Confirmed - High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Sandy Dubpernell","Central Puget Sound Marine Mammal Stranding Network","Central Puget Sound Marine Mammal Stranding Network","NW","United States","Camano Island","WA","Pacific Ocean","Port Susan, Driftwood Shores, eastside of Camani Island.",48.08547,"decimal degrees","actual",-122.3074,"decimal degrees","actual","GPS","N","N","2012-MAR-28",2012,"MAR",28,NA,NA,NA,"Fresh Dead","N","2012-MAR-28",2012,"MAR",28,"Fresh Dead","N","Male","Adult",142,"cm","actual",220,"kg","2012-MAR-30",2012,"MAR",30,"Norman, et al","Adult porpoise found lying on its right side. Fresh dead. Body in fair to good nutritional conditions. Eyes clear. Teeth all present and in good condition. Abrasions on outer edge of left fluke. No scavenging or other injuries noted. Necropsy performed by Norman, et al on March 30, 2012. Both lungs very firm and interspersed with nodular-like thickening of parynchema. Light tan to light yellowish in color. Bronchioles exuding thick red tinged yellowish fluid. Parynchema exudate thick, clear, stringy in cut surface. Early progressive Cryptococcis suspected, most like C. gattii. Sent lung and pulmonary lymph node samples to CDC for identification per Ron Wohrle of WA DOH.","Harbor porpoise","Inland_WA",48.1464392333333,-1945.92715273134,-1823.61975273134,0.0609692333333314,-1945.92715273134,48.08547
"Island","NW-2009-1099859","09Pp09JulWI-01","09NWR07040","Confirmed - High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Sandy Dubpernell","Central Puget Sound Marine Mammal Stranding Network","Central Puget Sound Marine Mammal Stranding Network","NW","United States","Whidbey Island","WA","Pacific Ocean","Useless Bay, Double Bluff Park beach approx 100 feet from steps to beach",47.981358,"decimal degrees","estimate",-122.514481,"decimal degrees","estimate","Internet","N","CBD","2009-JUL-09",2009,"JUL",9,"Beach or Land",NA,NA,"Fresh Dead","N","2009-JUL-09",2009,"JUL",9,"Fresh Dead","N","Female","Calf",87,"cm","actual",18.7,"lb","2009-JUL-10",2009,"JUL",10,"Norman et al","CPSMMSN received a call at 10:30 am from Karen Screicher reporting a dead porpoise on Double Bluff beach. She first reported it as an orca calf but from her description on the phone (3.5 -4 feet long, black and white) we thought it was more likely a Dall's porpoise calf. They discovered it 100 feet from the stairs to the beach at Double Bluff Park,Freeland wrapped in seaweed. They had plastic trash bags with them so packed it in the bags and left it near the steps while responders headed down to collect it. Upon examination,responders found a harbor porpoise calf in good condition. A few small scrapes and one cut, or possible scavenger peck on the left jaw and some skin beginning to peel.There was a foamy discharge coming from the blowhole. A small sample of that was collected in a syringe. The porpoise was put on ice in a large cooler awaiting necropsy scheduled for July 10. Necropsy July 10, 2009. Age neonate. 87 cm from tip of snout to fluke notch. Girth at front of dorsal fin: 46.9 cm. Blubber: dorsal 1 cm, lateral 1.3 cm, ventral 1.4 cm. Blubber samples frozen for Brad Hanson , MML, and Pace Labs for dioxin testing. Good post mortem condition. Scavenging on neck and left eye. Poor nutritional condition. Flukes and dorsal fin still folded. No parasites noted. Teeth not yet erupted. Pink tinged foam coming from blowhole.o Primary incision: thorax contained red-tinged clearish fluid, apprx 5 ml. Blubber yellow, icteric. Foam in airways. Trachea contained small amount yellow tinged foam. Lungs floated. Stomach contents: meconium. Collected and frozen. Bladder empty. Comments: caldftook breaths. Umbilical stump still attached. No evidence of nursing. Calf approx 1-2 days old. No gross visible signs of trauma, infection or other physical abnormalities. Cause of dearth:unknown. Complete sets of tissues collected frozen and formalin for analysis. Necropsy results from Dr. Norman: poor nutritional condition. Neonate had taken breath before expiring. Necropsy results from Dr. Raverty: the aspirated squames and meconiom are suggestive of fetal distress type syndrome and in conjunction with the lack of ingesta in the gastrointestinal tract, would have been sufficiently severe to account for the lack of this neonate. No microscopic indication of any infectious or inflammatory process.","Harbor porpoise","Inland_WA",48.1464392333333,-1945.92715273134,-1823.41267173134,0.165081233333332,-1945.92715273134,47.981358
"Island","NW-2014-1155606","14Pp23FebWI-02","14NWR02006","Confirmed - Minimum","Porpoise, harbor","Phocoena","phocoena","Validated","Sandy Dubpernell","Central Puget Sound Marine Mammal Stranding Network","Central Puget Sound Marine Mammal Stranding Network","NW","United States","Whidbey Island","WA","Pacific Ocean","Useless Bay by 2112 Shore Ave, Freeland",47.998,"decimal degrees","estimate",-122.499,"decimal degrees","estimate","Map","N","CBD","2014-FEB-23",2014,"FEB",23,"Beach or Land",NA,NA,"Moderate Decomposition","N","2014-FEB-23",2014,"FEB",23,"Moderate Decomposition","N","Unid","Subadult",120,"cm","estimate",130,"kg",NA,NA,NA,NA,NA,"Dale Woodard e mailed a report of a long dead ""baby orca"" on his beach on Feb 23, 2014. He estimated the length at 4 feet. Was a harbor porpoise, not an orca. The carcass, except for the head and distal abdominal region,was extremely scavenged down to the ribs. Some internal organs extruding. Unable to determine gender. The head appeared to be in fairly good shape with a full set of teeth visible.","Harbor porpoise","Inland_WA",48.1464392333333,-1945.92715273134,-1823.42815273134,0.148439233333335,-1945.92715273134,47.998
"Island","NW-2017-1198964","17Pp28NovWI-06","17NWR11032","Confirmed - Minimum","Porpoise, harbor","Phocoena","phocoena","Validated","Sandy Dubpernell","Central Puget Sound Marine Mammal Stranding Network","Central Puget Sound Marine Mammal Stranding Network","NW","United States","Whidbey Island","WA","Pacific Ocean","Penn Cove on beach in Coupeville by Capt Whidbey Inn",48.222,"decimal degrees","estimate",-122.726,"decimal degrees","estimate","Internet",NA,"CBD","2017-NOV-28",2017,"NOV",28,"Beach or Land",NA,NA,"Advanced Decomposition",NA,"2017-NOV-28",2017,"NOV",28,"Advanced Decomposition",NA,"Female","Adult",140,"cm","estimate",60,"kg",NA,NA,NA,NA,NA,"Civilian called in finding a porpoise carcass in advanced decomposition. Photos showed a female adult harbor porpoise lying on its left side with multiple areas of skin sloughing along with tissue scavenging along gape edge of jaw. Too decomposed for sampling or collection. LAS.","Harbor porpoise","Inland_WA",48.1464392333333,-1945.92715273134,-1823.20115273134,-0.0755607666666691,-1945.92715273134,48.222
"Island","NW-2011-1130297","11Er10AprWI-01","11NWR04003","Confirmed - High Report","Whale, gray","Eschrichtius","robustus","Validated","Sandy Dubpernell","Central Puget Sound Marine Mammal Stranding Network","Central Puget Sound Marine Mammal Stranding Network","NW","United States","Whidbey Island","WA","Pacific Ocean","Admiralty Inlet, approximately 1 mile south of South Whidbey State Park beach access",48.0417,"decimal degrees","estimate",-122.59506,"decimal degrees","estimate","Internet","N","CBD","2011-APR-10",2011,"APR",10,"Floating",NA,NA,"Moderate Decomposition","N","2011-APR-10",2011,"APR",10,NA,"N","Female","Adult",1268,"cm","estimate",15000,"lb","2011-APR-12",2011,"APR",12,"CRC, CPSMMSN","The initial report by some hikers was received by the CPSMMSN on the evening of April 9. The report was of a large gray whale floating just offshore approximately 1 mile south of the South Whidbey State Park beach access. Matt Klope and Howard Garrett of the Stranding Network investigated the carcass on Sunday, April 10. The carcass of the adult female was emaciated. No major injuries were noted. The whale was not one of the 10-12 grays that come into our waters to feed for several months each spring. Matt removed some whiskers for possible analysis as well as part of the ""chin"" on the mandible for researchers to check for a possible ""sensory organ"" suspected to be located in that region. A necropsy was performed on April 12 by Cascadia Research Collective and the CPSMMSN. Several scars on the ovary may mean that the female had had several calves. The stomach was empty except for some organic material and small rocks. The intestines were completely empty. There were lots of small nodules throughout the intestine. Samples were taken for analysis. The CPSMMSN collected several blubber samples for testing for levels of dioxins and furans. The strip of baleen from the left side of the jaw was collected. Cascadia Research Collective will prepare the necropsy report. The carcass was left at site at this fairly remote area of beach in an attempt to collect the second strip of baleen at some future date.","Gray whale","Inland_WA",48.1464392333333,-1945.92715273134,-1823.33209273134,0.104739233333333,-1945.92715273134,48.0417
"Island","NW-2003-1028453","03-IS-160","03NWR05033","Confirmed - Minimum","Porpoise, harbor","Phocoena","phocoena","Validated","WSU Island Co. Beachwatchers MMSN","NAS Whidbey","NAS Whidbey","NW","United States","Whidbey Island","WA","Puget Sound","West Beach",NA,NA,NA,NA,NA,NA,NA,NA,"CBD","2003-MAY-12",2003,"MAY",12,"Floating",NA,NA,"Condition Unknown","Y",NA,NA,NA,NA,NA,"N","Unid","Unid",0,"in","estimate",NA,NA,NA,NA,NA,NA,NA,"carcass not collected","Harbor porpoise","Inland_WA",48.1464392333333,-1945.92715273134,NA,NA,-1945.92715273134,48.1464392333333
"Island","NW-2006-1072671","06Pv21NovWI-06","06NWR11057","Confirmed - Medium Report","Porpoise, harbor","Phocoena","phocoena","Validated","Susan Berta","Central Puget Sound Marine Mammal Stranding Network","Central Puget Sound Marine Mammal Stranding Network","NW","United States","Freeland","WA","Useless Bay",NA,47.91845,"decimal degrees","actual",-122.551094,"decimal degrees","actual","GPS","N","CBD","2006-NOV-21",2006,"NOV",21,"Beach or Land",NA,NA,"Moderate Decomposition","N","2006-NOV-19",2006,"NOV",19,"Moderate Decomposition","N","Unid","Adult",62,"in","estimate",63,"lb","2006-NOV-22",2006,"NOV",22,"S. Norman and CPSMMSN","The animal was called in at 5pm Nov. 20th-RP said they found it the evening before Nov. 19. As it was dark, we asked the RP to secure the animal high up on the beach and responded the next morning. Susan and Marty responded in gale force winds and driving rain the morning of 11/21/06, found the porpoise and commandeered two young construcion workers to help haul it back to the car. Part of one side of the face has been scavenged, the body is intact though a bit bloated. Due to extreme weather conditions, two quick photos and GPS readings were taken on the beach, then we hauled it to the car. Susan later measured the porpoise, but could not access the porpoise in the back of the car well enough to determine gender or do a full examination. A necropsy is scheduled for Nov. 22 with Stephanie Norman and CPSMMSN team.","Harbor porpoise","Inland_WA",48.1464392333333,-1945.92715273134,-1823.37605873134,0.227989233333332,-1945.92715273134,47.91845
"Island","NW-2004-1002005","WIF011004SB","04NWR01003","Confirmed - Medium Report","Porpoise, Dalls","Phocoenoides","dalli","Validated","WSU Island Co. Beachwatchers MMSN","NAS Whidbey","NAS Whidbey","NW","United States","Whidbey Island","WA","Puget Sound","Holmes Harbor",NA,NA,"N",NA,NA,"N",NA,NA,"CBD","2004-JAN-10",2004,"JAN",10,"Beach or Land",NA,NA,"Advanced Decomposition","Y",NA,NA,NA,NA,NA,"N","Unid","Unid",0,"in","estimate",NA,NA,NA,NA,NA,NA,NA,NA,"Dalls porpoise","Inland_WA",48.1464392333333,-1945.92715273134,NA,NA,-1945.92715273134,48.1464392333333
"Island","NW-2006-1060677","06Er21JulWI-01","06NWR07047","Confirmed - High Report","Whale, gray","Eschrichtius","robustus","Validated","Sandy Dubpernell","Central Puget Sound Marine Mammal Stranding Network","Central Puget Sound Marine Mammal Stranding Network","NW","United States","Clinton","WA","Puget Sound","Maxwelton Beach",NA,"decimal degrees","actual",-122,"decimal degrees","actual","GPS","N","N","2006-JUL-21",2006,"JUL",21,"Floating",NA,NA,"Fresh Dead","N","2006-JUL-21",2006,"JUL",21,"Fresh Dead","N","Male","Subadult",904,"cm","actual",7000,"lb","2006-JUL-23",2006,"JUL",23,"S.Norman, S.Raverty",NA,"Gray whale","Inland_WA",48.1464392333333,-1945.92715273134,-1823.92715273134,NA,-1945.92715273134,48.1464392333333
"Island","NW-2011-1131894","11Pp23AprWI-02","11NWR04010","Confirmed - Medium Report","Porpoise, harbor","Phocoena","phocoena","Validated","Sandy Dubpernell","Central Puget Sound Marine Mammal Stranding Network","Central Puget Sound Marine Mammal Stranding Network","NW","United States","Whidbey Island","WA","Pacific Ocean","approx 1/2 way between Searchlight Pt and Camp Casey entrances to beach at Fort Casey State park",48.097,"decimal degrees","estimate",-122.417,"decimal degrees","estimate","Map","N","CBD","2011-APR-23",2011,"APR",23,NA,NA,NA,"Fresh Dead","N","2011-APR-23",2011,"APR",23,"Fresh Dead","N","Female","Adult",155,"cm","estimate",90,"lb","2011-MAY-15",2011,"MAY",15,"B. Hanson et al","A dead harbor porpoise was reported on April 23, 2011. Location: on the beach approx 1/2 way between the entry at Camp Case and Searchlight Point, Fort Casey State Park. Matt and Daniel Klope responded and found an adult female very fresh dead. The carcass showed a few cuts, but not orca rakes. The carcass was collected and frozen for necropsy. The frozen carcass was later collected by Brad Hanson of the NWFSC for use in a necropsy training session. Length 155 cm Girth max 86 cm blubber: D 2.26 cm  L 2.4 cm  V 2.06 cm samples taken: stomach, stomach contents, muscle, liver, kidney,skin, feces Brad Hanson,NWFSC","Harbor porpoise","Inland_WA",48.1464392333333,-1945.92715273134,-1823.51015273134,0.0494392333333309,-1945.92715273134,48.097
"Island","NW-2013-1155408","13Pp16DecCI-01","13NWR12018","Confirmed - High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Sandy Dubpernell","Central Puget Sound Marine Mammal Stranding Network","Central Puget Sound Marine Mammal Stranding Network","NW","United States","Camano Island","WA","Pacific Ocean","Camano State Park boat launch, Saratoga Passage",48.023,"decimal degrees","estimate",-122295,"decimal degrees","estimate","Map","N","N","2013-DEC-16",2013,"DEC",16,"Beach or Land",NA,NA,"Fresh Dead","N","2013-DEC-16",2013,"DEC",16,"Fresh Dead","N","Female","Subadult",147,"cm","actual",184,"kg","2013-DEC-17",2013,"DEC",17,"Norman et al","Park Ranger at CISP reported fresh dead harbor porpoise by the boat launch. Jen Chapin was called to investigate. Jen and other responders secured the carcass for later collection by Matt and Daniel Klope on 12/16/13. Carcass kept cold until necropsy on 12/17/13 Necropsy showed nothing significant  small lesions on tongue  full set of teeth  minimal scavenging  internal organs grossly normal  some maroon mottling of tissue on ventral portion of lungs  cystic structures in left atrioventricular valve Complete set of tissues and fluids taken- frozen and formalin for histopathology Skeleton flensed and frozen for educational specimen","Harbor porpoise","Inland_WA",48.1464392333333,-1945.92715273134,120349.072847269,0.123439233333329,-1945.92715273134,48.023
"Island","NW-2010-1126760","10Pp31DecWI-07","10NWR12006","Confirmed - High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Susan Berta","Central Puget Sound Marine Mammal Stranding Network","Central Puget Sound Marine Mammal Stranding Network","NW","United States","Whidbey Island","WA","Pacific Ocean","Strait of San de Fuca, Hastie Lake boat launch",48.162,"decimal degrees","estimate",-122.455,"decimal degrees","estimate","Map","N","CBD","2010-DEC-31",2010,"DEC",31,"Beach or Land",NA,NA,"Fresh Dead","N","2010-DEC-31",2010,"DEC",31,"Fresh Dead","N","Female","Adult",165,"cm","actual",146,"lb","2011-JAN-01",2011,"JAN",1,"Norman et al","The initial report was received by Matt Klope from Dave Bowen and family who had discovered the carcass on the beach. Upon arrival at the site, Matt found a very large harbor porpoise, very fresh dead. The Bowens helped Matt collect the carcass which was transported to the CPSMMSN necropsy lab where it was kept chilled overnight for necropsy on 1/1/11. Necropsy performed by Dr. S. Norman et al on 1/1/11. Carcass in good condition. Adult female 165 cm in length,146 lbs.Pregnant. Top portion of several thoracic vertebrae fractured, as well as left fifth rib. Greatly enlarged mediastinal and pulmonary lymph nodes. Lungs were firm and nodular with adhesions of the left mid-ventral lobe to underlying, greatly enlarged, mediastinal lymph nodes. Some parasites found. Tentative diagnosis: severe disseminated cryptococcus. Fetus collected and examined using separate and clean instruments and in an enclosed separate container not contaminated by mother's tissue and fluids. Weighed 5 oz and was 20 cm in length. Entire skeleton flensed and frozen for possible reconstruction for educational purposes.","Harbor porpoise","Inland_WA",48.1464392333333,-1945.92715273134,-1823.47215273134,-0.0155607666666668,-1945.92715273134,48.162
"Island","NW-2013-1155409","13Pp14DecWI-03","13NWR12019","Confirmed - High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Sandy Dubpernell","Central Puget Sound Marine Mammal Stranding Network","Central Puget Sound Marine Mammal Stranding Network","NW","United States","Whidbey Island","WA","Pacific Ocean","Penn Cove, Long Point Manor, end of marine Drive",48.1328,"decimal degrees","estimate",-122.3914,"decimal degrees","estimate","Internet","N","N","2013-DEC-14",2013,"DEC",14,"Beach or Land",NA,NA,"Fresh Dead","N","2013-DEC-14",2013,"DEC",14,"Fresh Dead","N","Male","Adult",166,"cm","actual",297,"kg","2013-DEC-15",2013,"DEC",15,"Norman et al","A call was received about a dead harbor porpoise. Sarah Schmidt (responder) secured it for examination on Friday. Carcass was extensively scavenged. Dorsal fin and half of fluke missing. Scavenged to rib bones. Left flipper missing. Bite marks visible (raccoon or coyote?) Moderately poor body condition. Measurements taken. Carcass LAS for possible in situ necropsy. In situ necropsy performed on 12/14/13 by Norman, Klope and Hein. COD undetermined. Carcass severely scavenged, tissues collected where available. Frozen and formalin. Pending histopathology. Condition: very thin most of thoracic tissues scavenged down to the bone left eye missing, right eye intact most of blowhole gone due to scavenging left pectoral flipper, dorsal fin and left fluke scavend and missing several firm round off-white masses scattered throught both lungs severl like nodukles at edges of both liver lobes. Right lobe appears significantly firmer and larger than left lobe. stomach empty excelt for several very thin nematode type worms. Tissues collected where available and saved for histopathology.","Harbor porpoise","Inland_WA",48.1464392333333,-1945.92715273134,-1823.53575273134,0.0136392333333291,-1945.92715273134,48.1328
"Island","NW-2014-1169110","14Pp01SepWI-08","14NWR09040","Confirmed - High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Sandy Dubpernell","Central Puget Sound Marine Mammal Stranding Network","Central Puget Sound Marine Mammal Stranding Network","NW","United States","Whidbey","WA","Pacific Ocean","Penn Cove, north of Long Point Manor 1 mile",48.1336,"decimal degrees","estimate",-122.3853,"decimal degrees","estimate","Internet","N","CBD","2014-SEP-01",2014,"SEP",1,NA,NA,NA,"Alive","N","2014-SEP-01",2014,"SEP",1,"Fresh Dead","Y","Male","Adult",145,"cm","actual",222.6,"kg","2014-SEP-03",2014,"SEP",3,"Norman et al","Approx. 1:30 pm on 9/1/14 we received a report from local residents Alice Schisel and Al Tennant about a live porpoise half on the beach, half in the water north of Long Point on Penn Cove. Some kayaker flipped it over, no wounds or injuries noted. Large and healthy looking and pushed it back into the water where it sank. At approx. 3pm. Flossie Pearson relocated the carcass. It was large and in perfect shape. The carcass was collected and held on ice for necropsy on 9/3/14 performed by Norman et al. Possible lung pathology. Tissue samples taken for further study.","Harbor porpoise","Inland_WA",48.1464392333333,-1945.92715273134,-1823.54185273134,0.0128392333333309,-1945.92715273134,48.1336
"Island","NW-2011-1126761","11Pp01JanWI-01","11NWR01001","Confirmed - High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Susan Berta","Central Puget Sound Marine Mammal Stranding Network","Central Puget Sound Marine Mammal Stranding Network","NW","United States","Whidbey Island","WA","Pacific Ocean","Saratoga Passage, south of the North Bluff community boat ramp north of Greenbank",48.0667,"decimal degrees",NA,-122.33833,"decimal degrees","actual","GPS","N","CBD","2011-JAN-01",2011,"JAN",1,"Swimming",NA,NA,"Alive","N","2011-JAN-01",2011,"JAN",1,"Fresh Dead","N","Male","Yearling",109,"cm","actual",45.9,"lb","2011-JAN-01",2011,"JAN",1,"Norman et al","Orca Network received a call from Ken Urstad at 11:23 am (360-929-7544) reporting a porpoise in the water near the North Bluff boat ramp at Greenbank. As the responders prepared to investigate, Ken called back at 11:36 after talking with the neighbors - they reported it had been swimming circles a short time before and Ken was unsure if the porpoise was still alive, or had died. Responders arrived on the scene at approx 11;45 and the porpoise was about 5' from the water's edge, floating upright, but no longer moving. The mouth was slightly ajar. They brought it to the beach and confirmed that it had died. The neighbors who had seen it earlier that morning reported it as alive and swimming in circles near the beach at 10:54 AM. They took photos at that time which they will send to CPSMMSN. A neighbor said he had seen it yesterday swimming around in the same area. The carcass was collected and transported to the SN necropsy facility where it was necropsied later that afternoon 1/1/11. Necropsy performed on still warm fresh carcass on 1/1/11 by Dr. S.Norman et al. Some ulcerated lesions were seen externally around the mouth and ovoid shaped whitish gray marks on lateral surface. Tubercles were seen on upper edge of dorsal fin. Rake marks on base of peduncle. Multiple (>100) disseminated, 2-3 mm bright yellow, calcified nodules in fascia beneath blubber layer along dorsum and lateral sides of thorax and abdomen -possible parasitic cysts. Firm 3mm diameter lesions in bronchi and bronchiolar spaces, tannish in color. Substantial foam noted in bronchi and trachea. 12-14 cm fish located in esophagus proximal to gastroesophageal sphincter. Stomach empty except for gastric fluids. Many liver flukes, ducts filled with nematodes. Filamentous objects seen in left side of cerebrum (nerve fibers?) There were no obvious lesions that could point to a specific COD. Hepatic and pulmonary parasitism did not appear to be greater than normally noted in free-ranging harbor porpoises. COD: could not be determined at this time","Harbor porpoise","Inland_WA",48.1464392333333,-1945.92715273134,-1823.58882273134,0.0797392333333349,-1945.92715273134,48.0667
"Island","NW-2016-1196712","16Pp20AugCI-01","16NWR08125","Confirmed - High Report","Porpoise, harbor","Phocoena","phocoena","Validated","Sandy Dubpernell","Central Puget Sound Marine Mammal Stranding Network","Central Puget Sound Marine Mammal Stranding Network","NW","United States","Camano Island","WA","Pacific Ocean","Port Susan, south of Iverson Beach community",48.11786,"decimal degrees","actual",-122.27411,"decimal degrees","actual","GPS","N","N","2016-AUG-20",2016,"AUG",20,"Beach or Land",NA,NA,"Fresh Dead","N","2016-AUG-20",2016,"AUG",20,"Fresh Dead","N","Male","Adult",157,"cm","actual",200,"lb","2017-MAY-08",2017,"MAY",8,"Norman, Hansen","Porpoise initially seen a day earlier swimming off the beach, attempting to beach itself. It was seen dead on the beach the following day. Carcass collected by SN volunteer and delivered to a SN freezer. No measurements taken, no level A at that time. Level A and NDB entry not completed until carcass was thawed and necropsied on May 8, 2017 at Sand Point, Seattle by Dr. S.Norman and Dr.B Hansen. Necropsy: male adult Pp in fresh postmortem condition and fair nutritional condition. A 5x6 cm oval to round mass adhered to dorsal surface of right lung lobe. On cut surface, is hollow inside - no parasites or fluid noted inside. At least 20 other small, firm, pale tan nodules along the lateral lobe edges of both lungs. Stomach empty. Liver appeared normal externally. On cut surface, many of the bile ducts were thickened and firm. The right kidney was normal. Most of the internal structure of the left kidney was displaced by a large (approx 10x10 cm) firm raised, nodular mass that was pale tan on cut surface. Tissues sent to ZooPath for analysis,","Harbor porpoise","Inland_WA",48.1464392333333,-1945.92715273134,-1823.65304273134,0.0285792333333319,-1945.92715273134,48.11786
"Island","NW-2003-1000818","WIB021203MJA","03NWR02003","Confirmed - High Report","Porpoise, Dalls","Phocoenoides","dalli","Validated","WSU Island County Beachwatchers,","NAS Whidbey","NAS Whidbey","NW","United States","Whidbey Island","WA","Puget Sound","1977 Penn Cove Road",NA,NA,NA,NA,NA,NA,NA,NA,"CBD","2003-FEB-12",2003,"FEB",12,"Beach or Land",NA,NA,"Advanced Decomposition","N","2003-FEB-12",2003,"FEB",12,"Advanced Decomposition",NA,"Male","Unid",82,"in","actual",200,"lb",NA,NA,NA,NA,NA,NA,"Dalls porpoise","Inland_WA",48.1464392333333,-1945.92715273134,NA,NA,-1945.92715273134,48.1464392333333
"Island","NW-2008-1082377","08Pp21SepWI-01","08NWR09018","Confirmed - Medium Report","Porpoise, harbor","Phocoena","phocoena","Validated","Susan Berta","Central Puget Sound Marine Mammal Stranding Network","Central Puget Sound Marine Mammal Stranding Network","NW","United States",NA,"WA","Pacific Ocean","Puget Sound, Lagoon Point, just NW of north beach access and boat launch",48.04807,"decimal degrees","actual",-122.36775,"decimal degrees","actual","GPS","N","CBD","2008-SEP-21",2008,"SEP",21,NA,NA,NA,"Fresh Dead","N","2008-SEP-21",2008,"SEP",21,"Fresh Dead","N","Unid","Subadult",112,"cm","actual",30,"lb",NA,NA,NA,NA,NA,"CPSMMSN volunteer, Lynn Schmidt, called at approximately 6 pm reporting a dead harbor porpoise at Lagoon Point. It was on the beach just NW of the Lagoon Point boat ramp. She pulled it above the tide level and Howard Garrett and Susan Berta responded to collect the carcass. It appeared to be fairly fresh and intact, with some scavenging around the right eye and jaw area (Lynn remarked that the scavenging occurred after she had initially examined the animal several hours earlier. ) The carcass also had small scavenging marks on the skin near the fluke area from a swarm of yellow jacket bees that were on the carcass. We bagged the carcass and delivered it to the CPSMMSN freezer at S. Dubpernell's for future necropsy. Necropsy Report Results: ""The proximate cause of death of this animal is attributed to the bronchopneumonia and intralesional coccobacilli. Aerobic cultures of the lungs yielded heavy growth of Actinomyces sp and E. Coli, the former which is considered significant."" ""Actinomycosis is a widespread, noncontagious condition recognized in humans and terrestrial animals and this may be among the first isolates from a harbor porpoise in the Pacific Northwest.""","Harbor porpoise","Inland_WA",48.1464392333333,-1945.92715273134,-1823.55940273134,0.0983692333333295,-1945.92715273134,48.04807
