County,National.Database.Number,Field.Number,Nmfs.Regional.Number,Confidence.Code,Common.Name,Genus,Species,Report.Status,Examiner.Name,Affiliation,Stranding.Agreement.Authority,Region,Country,City,State,Body.of.Water,Locality.Detail,Latitude,Latitude.Units,Latitude.Actual.Estimate,Longitude,Longitude.Units,Longitude.Actual.Estimate,How.lat.long.determined,Restrand,Findings.of.Human.Interaction,Observation.Date,Year.of.Observation,Month.of.Observation,Day.of.Observation,How.Observed,Obs.Date.estimate.explaination,Observation.Date.Act.Est,Observation.Status,Not.Able.to.Examine,Date.of.Examination,Year.of.Examination,Month.of.Examination,Day.of.Examination,Condition.at.Examination,Left.at.Site,Sex,Age.Class,Length,Length.Units,Length.actual.estimate,Weight,Weight.Units,Date.of.Necropsy,Year.of.Necropsy,Month.of.Necropsy,Day.of.Necropsy,Stranding.Necropsied.By,Additional.Remarks,Cetacean.Common.Name,Water.Body,mean_lat,mean_long,Long_error,Lat_error,long_corr,lat_corr
Clallam,NW-2000-1023649,MD Er20001,NMFSNW-1450,NA,"Whale, gray",Eschrichtius,robustus,Validated,NMML,NA,Unknown,NW,United States,Olympic Coast,WA,NA,Yellow Banks; 2 miles south of Cape Alava Trail in Olympic N.P.,NA,NA,NA,NA,NA,NA,NA,NA,N,2000-JUN-09,2000,JUN,9,NA,NA,NA,Fresh Dead,N,2000-JUL-06,2000,JUL,6,Advanced Decomposition,N,Male,Unid,1178,cm,actual,NA,kg,NA,NA,NA,NA,NA,NA,Gray whale,Inland_WA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clallam,NW-2002-1027215,CRC-480,CRC480,NA,"Whale, killer",Orcinus,orca,Validated,Cascadia Research,NA,Unknown,NW,United States,Dungeness Spit,WA,NA,Graveyard Spit,NA,NA,NA,NA,NA,NA,NA,NA,N,2002-JAN-02,2002,JAN,2,NA,NA,NA,Fresh Dead,N,2002-JAN-02,2002,JAN,2,Fresh Dead,N,Female,Unid,671,cm,actual,NA,kg,NA,NA,NA,NA,Unknown,also known as CA-189; stranded along with CA-188 (see SID # 4770),Killer whale,Inland_WA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clallam,NW-2003-1000777,DNG-03-003,03NWR05004,Confirmed - Minimum,"Porpoise, harbor",Phocoena,phocoena,Validated,Agency Biologist,USFWS,USFWS,NW,United States,Sequim,WA,Strait of Juan de Fuca,2 miles S of Dungeness Spit,NA,NA,NA,NA,NA,NA,NA,NA,CBD,2003-MAY-04,2003,MAY,4,Beach or Land,NA,NA,Advanced Decomposition,Y,NA,NA,NA,NA,NA,N,Unid,Subadult,84,cm,estimate,NA,kg,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clallam,NW-2001-1027142,ErPJG20011,NMFSNW-4701,NA,"Whale, gray",Eschrichtius,robustus,Validated,P. Gearin,NA,MFS/NMML,NW,United States,Olympic NP,WA,NA,near Yellow Banks,NA,NA,NA,NA,NA,NA,NA,NA,N,2001-JUN-10,2001,JUN,10,NA,NA,NA,Alive,N,2001-OCT-13,2001,OCT,13,Moderate Decomposition,N,Unid,Unid,823,cm,actual,NA,kg,NA,NA,NA,NA,Unknown,NA,Gray whale,Inland_WA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clallam,NW-2004-1031323,04-CM-060,04NWR07008,Confirmed - High Report,"Porpoise, Dalls",Phocoenoides,dalli,Validated,Agency Biologist,Olympic Coast National Marine Sanctuary,Olympic Coast National Marine Sanctuary,NW,United States,Joyce,WA,Strait of Juan de Fuca,Whiskey Creek Resort,NA,NA,NA,NA,NA,NA,NA,NA,N,2004-JUL-17,2004,JUL,17,Beach or Land,NA,NA,Alive,N,2004-JUL-19,2004,JUL,19,Fresh Dead,N,Female,Subadult,158,cm,actual,150,lb,2004-JUN-19,2004,JUN,19,"Antrim, Levine, Blackie",NA,Dalls porpoise,Inland_WA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clallam,NW-2001-1045713,MBH2001-Pp001,01NWR03005,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,WDFW,Washington Department of Fish and Wildlife,Washington Department of Fish and Wildlife,NW,United States,NA,WA,Strait of Juan de Fuca,1/2 way between Pillar Point and Slip Point,NA,NA,NA,NA,NA,NA,NA,N,CBD,2001-MAR-19,2001,MAR,19,Floating,NA,NA,Fresh Dead,N,2001-MAR-19,2001,MAR,19,Fresh Dead,N,Female,Subadult,149,cm,actual,NA,NA,2001-JUN-01,2001,JUN,1,"Walker, B. and Hanson, B.",NA,Harbor porpoise,Inland_WA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clallam,NW-2003-1000771,03-CM-015,03NWR04009,Confirmed - Medium Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Park Ranger,National Park Service,National Park Service,NW,United States,South Sand Point,WA,Pacific Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,2003-APR-19,2003,APR,19,Beach or Land,NA,NA,Fresh Dead,N,2003-APR-19,2003,APR,19,Fresh Dead,NA,Unid,Unid,0,cm,actual,NA,kg,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clallam,NW-2002-1027200,NW-4754,02NWR03001,NA,"Porpoise, harbor",Phocoena,phocoena,Validated,M. Brancato,NA,Olympic Coast NMS,NW,United States,Port Angeles,WA,Strait of Juan de Fuca,Edig Hook - Bayside,NA,NA,NA,NA,NA,NA,NA,NA,N,2002-MAR-12,2002,MAR,12,NA,NA,NA,Fresh Dead,N,2002-MAR-12,2002,MAR,12,Advanced Decomposition,N,Male,Unid,130,cm,actual,100,lb,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clallam,NW-2005-1041583,MBHPd04-01,02NWR05003,Confirmed - Medium Report,"Porpoise, Dalls",Phocoenoides,dalli,Validated,Agency Biologist,Olympic Coast National Marine Sanctuary,Olympic Coast National Marine Sanctuary,NW,United States,Port Angeles,WA,Strait of Juan de Fuca,east of Morse Creek,NA,NA,NA,NA,NA,NA,NA,N,N,2002-MAY-12,2002,MAY,12,Beach or Land,NA,NA,Moderate Decomposition,N,2002-MAY-12,2002,MAY,12,Moderate Decomposition,N,Unid,Unid,174,in,estimate,NA,NA,2004-DEC-03,2004,DEC,3,"Walker, Hanson, Gearin",NA,Dalls porpoise,Inland_WA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clallam,NW-2008-1080809,DNG08-02,08NWR07052,Confirmed - Minimum,"Porpoise, harbor",Phocoena,phocoena,Validated,Agency Biologist,USFWS,Dungeness National Wildlife Refuge,NW,United States,Sequim,WA,Pacific Ocean,"Straight of Juan de Fuca, base of trail to Dungeness spit, west 35 yards",NA,decimal degrees,NA,NA,decimal degrees,NA,NA,N,N,2008-JUL-27,2008,JUL,27,Beach or Land,NA,NA,Moderate Decomposition,N,2008-JUL-27,2008,JUL,27,Moderate Decomposition,N,Male,Calf,87,cm,actual,0,kg,NA,NA,NA,NA,NA,"no visible wounds or scars, dorsal fin seemed small, measured girth just forward of the dorsal fin, 52 cm, second harbor porpoise of this size in one week on the same beach",Harbor porpoise,Inland_WA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clallam,NW-2005-1044063,05-CM-032,05NWR04005,Confirmed - Medium Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Agency Biologist,Olympic Coast National Marine Sanctuary,Olympic Coast National Marine Sanctuary,NW,United States,Port Angeles,WA,Strait of Juan de Fuca,100 m W of Morse Creek,NA,NA,NA,NA,NA,NA,NA,N,CBD,2005-APR-25,2005,APR,25,Beach or Land,NA,NA,Moderate Decomposition,N,2005-APR-26,2005,APR,26,Moderate Decomposition,N,Female,Adult,156,cm,actual,NA,NA,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clallam,NW-2002-1027198,NW-4752,NMFSNW-4752,NA,"Porpoise, Dalls",Phocoenoides,dalli,Validated,NMML,NA,Unknown,NW,United States,Sequim,WA,NA,.5 mile S of Pt. Williams County Park boat ramp,NA,NA,NA,NA,NA,NA,NA,NA,N,2002-APR-23,2002,APR,23,NA,NA,NA,Fresh Dead,N,2002-APR-24,2002,APR,24,Advanced Decomposition,N,Male,Unid,183,cm,actual,NA,kg,NA,NA,NA,NA,Unknown,NA,Dalls porpoise,Inland_WA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clallam,NW-2004-1046493,Pd-NPP-04-01,04NWR07112,Confirmed - Medium Report,"Porpoise, Dalls",Phocoenoides,dalli,Validated,Agency Biologist,Makah Fisheries Management,Makah Fisheries Management,NW,United States,Neah Bay,WA,Strait of Juan de Fuca,.5 mile S of mouth of Sooes River on Sooes Beach,NA,decimal minutes,actual,-124,decimal minutes,actual,GPS,N,N,2004-JUL-18,2004,JUL,18,Beach or Land,NA,NA,Fresh Dead,N,2004-JUL-20,2004,JUL,20,Fresh Dead,N,Female,Adult,182,cm,actual,NA,NA,2004-JUL-20,2004,JUL,20,"Pamplin, N.",died from dystocia; calf flukes; half body length exposed; calf - male; 101 cm long,Dalls porpoise,Inland_WA,4.82E+14,-1.24E+14,-0.196525701,NA,-124,4.82E+14
Clallam,NW-2004-1046495,Pd-NPP-04-04,04NWR09036,Confirmed - Medium Report,"Porpoise, Dalls",Phocoenoides,dalli,Validated,Agency Biologist,Makah Fisheries Management,Makah Fisheries Management,NW,United States,Sekiu,WA,Strait of Juan de Fuca,.5 mile E of mouth of Sekiu River,NA,decimal minutes,actual,-124,decimal minutes,actual,GPS,N,N,2004-SEP-05,2004,SEP,5,Beach or Land,NA,NA,Fresh Dead,N,2004-SEP-06,2004,SEP,6,Fresh Dead,N,Female,Adult,87.5,in,actual,NA,NA,2004-SEP-06,2004,SEP,6,"Pamplin, N.",no obvious external injuries,Dalls porpoise,Inland_WA,4.82E+14,-1.24E+14,-0.196525701,NA,-124,4.82E+14
Clallam,NW-2009-1099001,09-CM-025,09NWR08030,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Public,NA,NMFS Alaska Regional Office,NW,United States,NA,WA,Pacific Ocean,Rialto Beach 200 yards south of hole in the wall,NA,decimal degrees,NA,NA,decimal degrees,NA,NA,N,CBD,2009-AUG-03,2009,AUG,3,NA,NA,NA,Moderate Decomposition,N,2009-AUG-03,2009,AUG,3,Moderate Decomposition,N,Unid,Unid,48,in,estimate,NA,NA,NA,NA,NA,NA,NA,NA,Harbor porpoise,NA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clallam,NW-2002-1027213,NW-4767,NMFSNW-4767,NA,"Porpoise, harbor",Phocoena,phocoena,Validated,Public,NA,Unknown,NW,United States,Crescent Bay,WA,Strait of Juan de Fuca,.25 mile W of mouth of Salt Creek,NA,NA,NA,NA,NA,NA,NA,NA,N,2002-JUN-16,2002,JUN,16,NA,NA,NA,Fresh Dead,N,2002-JUN-16,2002,JUN,16,Advanced Decomposition,N,Male,Unid,53,cm,actual,NA,in,NA,NA,NA,NA,NA,report forwarded to us by Jim Mead (sister of RP),Harbor porpoise,Inland_WA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clallam,NW-2003-1001423,MBHPp030712,03NWR07022,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,NMML,NMFS West Coast Region - Seattle,NMFS West Coast Region - Seattle,NW,United States,La Push,WA,Pacific Ocean,.8 mile S of Split Rock on Rialto Beach,NA,NA,N,NA,NA,N,NA,NA,N,2003-JUL-10,2003,JUL,10,Beach or Land,NA,NA,Moderate Decomposition,N,2003-JUL-12,2003,JUL,12,Moderate Decomposition,N,Unid,Unid,30,in,NA,NA,NA,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clallam,NW-2002-1027217,CA 188,NMFSNW-4770,NA,"Whale, killer",Orcinus,orca,Validated,NMML,NA,Unknown,NW,United States,Dungeness Spit,WA,NA,in Dungeness Bay,NA,NA,NA,NA,NA,NA,NA,NA,N,2002-JAN-02,2002,JAN,2,NA,NA,NA,Alive,N,2002-JAN-02,2002,JAN,2,Alive,N,Male,Unid,NA,cm,actual,NA,kg,NA,NA,NA,NA,NA,stranded along with CA189 (see SID # 4769),Killer whale,Inland_WA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clallam,NW-2005-1044533,05-CM-046,05NWR05011,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Agency Biologist,Olympic Coast National Marine Sanctuary,Olympic Coast National Marine Sanctuary,NW,United States,Port Angeles,WA,Strait of Juan de Fuca,W side of Ediz Hook,NA,NA,NA,NA,NA,NA,NA,N,CBD,2005-MAY-12,2005,MAY,12,Beach or Land,NA,NA,Fresh Dead,N,2005-MAY-12,2005,MAY,12,Fresh Dead,N,Male,Subadult,130,cm,actual,100,kg,2005-JUN-02,2005,JUN,2,Raverty and Norman,NA,Harbor porpoise,Inland_WA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clallam,NW-2003-1001199,03-CM-074,03NWR07008,Confirmed - Minimum,"Porpoise, harbor",Phocoena,phocoena,Validated,Park Ranger,Olympic Coast National Marine Sanctuary,Olympic Coast National Marine Sanctuary,NW,United States,Mora,WA,Pacific Ocean,"N of Cape Johnson, just S of Saddle Rock",NA,NA,NA,NA,NA,NA,NA,NA,CBD,2003-JUL-20,2003,JUL,20,Beach or Land,NA,NA,Moderate Decomposition,Y,NA,NA,NA,NA,NA,NA,Unid,Unid,0,cm,actual,NA,kg,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clallam,NW-2005-1044535,05-CM-047,05NWR05012,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Agency Biologist,USFWS,USFWS,NW,United States,Dungeness Spit NWR,WA,Strait of Juan de Fuca,NA,NA,NA,NA,NA,NA,NA,NA,N,N,2005-MAY-20,2005,MAY,20,Beach or Land,NA,NA,Fresh Dead,N,2005-MAY-21,2005,MAY,21,Fresh Dead,N,Male,Subadult,132,cm,actual,80,lb,2005-JUN-02,2005,JUN,2,Raverty and Norman,NA,Harbor porpoise,Inland_WA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clallam,NW-2005-1052389,MBHPd112105,05NWR11006,Confirmed - High Report,"Porpoise, Dalls",Phocoenoides,dalli,Validated,B. Hanson,NMFS West Coast Region - Seattle,NMFS West Coast Region - Seattle,NW,United States,Sequim,WA,Strait of Juan de Fuca,.5 mile N of Pt Williams boat ramp,NA,NA,NA,NA,NA,NA,NA,N,CBD,2005-NOV-21,2005,NOV,21,Beach or Land,NA,NA,Moderate Decomposition,N,2005-NOV-23,2005,NOV,23,Moderate Decomposition,N,Female,Adult,81.5,cm,actual,NA,NA,NA,NA,NA,NA,NA,NA,Dalls porpoise,Inland_WA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clallam,NW-2004-1040558,DNG04002,04NWR11006,Confirmed - Medium Report,"Porpoise, Dalls",Phocoenoides,dalli,Validated,Agency Biologist,USFWS,USFWS,NW,United States,Dungeness Spitt,WA,Strait of Juan de Fuca,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,2004-NOV-04,2004,NOV,4,Beach or Land,NA,NA,Fresh Dead,N,2004-NOV-04,2004,NOV,4,Fresh Dead,N,Male,Subadult,161,cm,actual,NA,NA,NA,NA,NA,NA,NA,NA,Dalls porpoise,Inland_WA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clallam,NW-2005-1044737,MBHPp6405,05NWR06002,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Agency Biologist,citizen caller,Quileute Tribe,NW,United States,LaPush,WA,Pacific Ocean,1st Beach,NA,NA,NA,NA,NA,NA,NA,N,CBD,2005-MAY-30,2005,MAY,30,Beach or Land,NA,NA,Moderate Decomposition,N,2005-JUN-04,2005,JUN,4,Moderate Decomposition,N,Male,Adult,57,in,estimate,NA,lb,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clallam,NW-2004-1040071,04-CM-162,04NWR10004,Confirmed - Medium Report,"Porpoise, Dalls",Phocoenoides,dalli,Validated,Agency Biologist,Olympic Coast National Marine Sanctuary,Olympic Coast National Marine Sanctuary,NW,United States,Port Angeles,WA,Strait of Juan de Fuca,inside boat harbor,NA,NA,NA,NA,NA,NA,NA,NA,CBD,2004-OCT-09,2004,OCT,9,Beach or Land,NA,NA,Advanced Decomposition,N,2004-OCT-11,2004,OCT,11,Advanced Decomposition,N,Unid,Adult,70,in,estimate,NA,NA,NA,NA,NA,NA,NA,NA,Dalls porpoise,Inland_WA,4.82E+14,-1.24E+14,NA,NA,-1.24E+14,4.82E+14
Clatsop,NW-2003-1001850,CRC-497,03NWR08037,Confirmed - High Report,"Whale, Bairds beaked",Berardius,bairdii,Validated,Cascadia Research,Cascadia Research,Cascadia Research,NW,United States,Seaside,OR,Pacific Ocean,NA,NA,NA,N,NA,NA,N,NA,NA,N,2003-AUG-10,2003,AUG,10,Beach or Land,NA,NA,Alive,N,2003-AUG-15,2003,AUG,15,Fresh Dead,Y,Female,Adult,1056,cm,actual,NA,NA,2003-AUG-15,2003,AUG,15,Cascadia Research and PSU,NA,Bairds beaked whale,OR_Coast,4.60E+14,-1.24E+14,NA,NA,-1.24E+14,4.60E+14
Clatsop,NW-2001-1026292,NW-3895,NMFSNW-3895,NA,"Whale, Stejnegers beaked",Mesoplodon,stejnegeri,Validated,D. Duffield,NA,Portland State University,NW,United States,Gearhart,OR,NA,1.4 mile N of Del Ray approach,NA,NA,NA,NA,NA,NA,NA,NA,N,2001-MAR-31,2001,MAR,31,NA,NA,NA,Fresh Dead,N,2001-APR-05,2001,APR,5,Advanced Decomposition,N,Unid,Unid,NA,cm,actual,NA,kg,NA,NA,NA,NA,Unknown,NA,Stejnegers beaked whale,OR_Coast,4.60E+14,-1.24E+14,NA,NA,-1.24E+14,4.60E+14
Clatsop,NW-2002-1000386,02-9-03-PSU-Bp,02NWR09011,Confirmed - High Report,"Whale, fin",Balaenoptera,physalus,Validated,D. Duffield,Portland State University,Portland State University,NW,United States,Portland,OR,Columbia River,arrived on bow of ship into Portland,NA,NA,NA,NA,NA,NA,NA,NA,Y,2002-SEP-02,2002,SEP,2,Floating,NA,NA,Fresh Dead,N,2002-SEP-10,2002,SEP,10,Moderate Decomposition,NA,Female,Subadult,1075,cm,actual,0,kg,2002-SEP-10,2002,SEP,10,"Duffield, Deb",NA,Fin whale,OR_Coast,4.60E+14,-1.24E+14,NA,NA,-1.24E+14,4.60E+14
Clatsop,NW-2004-1031844,HMSC04-C7,04NWR07029,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,HMSC Stranding Audix,"Marine Mammal Institute, OSU","Hatfield Marine Science Center, OSU",NW,United States,Arch Cape,OR,Pacific Ocean,Hug Point SP,NA,NA,NA,NA,NA,NA,NA,NA,N,2004-JUL-11,2004,JUL,11,Beach or Land,NA,NA,Alive,N,2004-JUL-11,2004,JUL,11,Alive,N,Male,Calf,31,in,actual,19,lb,2004-JUL-14,2004,JUL,14,"Brown, S.",NA,Harbor porpoise,OR_Coast,4.60E+14,-1.24E+14,NA,NA,-1.24E+14,4.60E+14
Coos,NW-2003-1000648,OIMB-C-076,03NWR01004,Confirmed - High Report,"Whale, minke",Balaenoptera,acutorostrata,Validated,J. Hodder,"Oregon Institute of Marine Biology, University of Oregon","Oregon Institute of Marine Biology, University of Oregon",NW,United States,North Bend,OR,Pacific Ocean,1 mile N of North Jetty at Coos Bay,NA,NA,NA,NA,NA,NA,NA,NA,N,2003-JAN-21,2003,JAN,21,Beach or Land,NA,NA,Fresh Dead,N,2003-JAN-25,2003,JAN,25,Fresh Dead,NA,Female,Adult,840,cm,actual,NA,kg,2003-JAN-25,2003,JAN,25,"Hodder, Jan and Graybill, Mike",NA,Minke whale,OR_Coast,4.33E+14,-1.24E+14,NA,NA,-1.24E+14,4.33E+14
Coos,NW-2005-1046295,HMSC05-07-06A,05NWR07005,Confirmed - Medium Report,"Whale, gray",Eschrichtius,robustus,Validated,F/EN6,NMFS West Coast Region - Seattle,NMFS West Coast Region - Seattle,NW,United States,Horsefall Beach,OR,Pacific Ocean,NA,NA,NA,NA,NA,NA,NA,NA,N,Y,2005-JUL-06,2005,JUL,6,Beach or Land,NA,NA,Advanced Decomposition,N,2005-JUL-11,2005,JUL,11,NA,N,Unid,Unid,0,cm,estimate,NA,NA,NA,NA,NA,NA,NA,"fishing line wrapped through mouth, along side and wrapped around peduncle; buoys initially reported attached to line, but were cut away before could be examined",Gray whale,OR_Coast,4.33E+14,-1.24E+14,NA,NA,-1.24E+14,4.33E+14
Coos,NW-2004-1031849,04-CS-111,04NWR07034,Confirmed - Minimum,"Porpoise, harbor",Phocoena,phocoena,Validated,Public,citizen caller,citizen caller,NW,United States,North Bend,OR,Pacific Ocean,"North Spit, Horsefall Beach",NA,NA,NA,NA,NA,NA,NA,NA,CBD,2004-JUL-14,2004,JUL,14,Beach or Land,NA,NA,Moderate Decomposition,Y,NA,NA,NA,NA,NA,N,Unid,Yearling,44,in,estimate,NA,NA,NA,NA,NA,NA,NA,"sound on side of head; ""blow to brain""",Harbor porpoise,OR_Coast,4.33E+14,-1.24E+14,NA,NA,-1.24E+14,4.33E+14
Coos,NW-2005-1058553,05-CS-039,05NWR09064,Confirmed - Medium Report,"Whale, gray",Eschrichtius,robustus,Validated,Coast Guard,USCG,USCG,NW,United States,Coos Bay,OR,Pacific Ocean,NA,NA,NA,NA,NA,NA,NA,NA,N,CBD,2005-SEP-14,2005,SEP,14,Floating,NA,NA,Condition Unknown,Y,NA,NA,NA,NA,NA,N,Unid,Unid,0,cm,estimate,NA,NA,NA,NA,NA,NA,NA,approximate date of initial observation; was towed away before could wash ashore,Gray whale,OR_Coast,4.33E+14,-1.24E+14,NA,NA,-1.24E+14,4.33E+14
Coos,NW-2002-1027211,NW-4765,NMFSNW-4765,NA,"Whale, gray",Eschrichtius,robustus,Validated,OIMB,NA,Unknown,NW,United States,Crook Point,OR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,2002-APR-05,2002,APR,5,NA,NA,NA,Fresh Dead,N,2002-APR-16,2002,APR,16,Mummified/Skeletal,N,Unid,Unid,480,cm,estimate,NA,in,NA,NA,NA,NA,NA,"when examined on 4/16/02, had washed up at Hooskanaden Creek",Gray whale,OR_Coast,4.33E+14,-1.24E+14,NA,NA,-1.24E+14,4.33E+14
Coos,NW-2004-1031272,OIMBC-079,04NWR05023,Confirmed - High Report,"Whale, killer",Orcinus,orca,Validated,J. Hodder,"Oregon Institute of Marine Biology, University of Oregon","Oregon Institute of Marine Biology, University of Oregon",NW,United States,Bandon,OR,Pacific Ocean,off Beach Loop Drive,NA,NA,NA,NA,NA,NA,NA,NA,N,2004-MAY-03,2004,MAY,3,Beach or Land,NA,NA,Alive,N,2004-MAY-03,2004,MAY,3,Fresh Dead,N,Female,Adult,650,cm,actual,NA,NA,2004-MAY-03,2004,MAY,3,"Hodder, J.",NA,Killer whale,OR_Coast,4.33E+14,-1.24E+14,NA,NA,-1.24E+14,4.33E+14
Coos,NW-2004-1031274,04-CS-042,04NWR05025,Confirmed - Minimum,"Whale, unidentified toothed",NA,NA,Validated,Public,"Marine Mammal Institute, OSU","Hatfield Marine Science Center, OSU",NW,United States,North Bend,OR,Pacific Ocean,North Spit; Coos Bay,NA,NA,NA,NA,NA,NA,NA,NA,CBD,2004-MAY-10,2004,MAY,10,Beach or Land,NA,NA,Moderate Decomposition,Y,NA,NA,NA,NA,NA,N,Unid,Unid,36,in,estimate,NA,NA,NA,NA,NA,NA,NA,NA,Unidentified,OR_Coast,4.33E+14,-1.24E+14,NA,NA,-1.24E+14,4.33E+14
Coos,NW-2002-1027180,NW-4736,NMFSNW-4736,NA,"Whale, sperm",Physeter,macrocephalus,Validated,Coast Guard,NA,Unknown,NW,United States,Coos Bay,OR,NA,45 nm west of coast,NA,NA,NA,-125,NA,NA,NA,NA,N,2002-FEB-20,2002,FEB,20,NA,NA,NA,Fresh Dead,N,2002-FEB-20,2002,FEB,20,Advanced Decomposition,N,Male,Unid,NA,cm,actual,NA,kg,NA,NA,NA,NA,NA,NA,Sperm whale,OR_Coast,4.33E+14,-1.24E+14,0.613786103,NA,-125,4.33E+14
Curry,NW-2003-1002140,03-CU-229,03NWR12017,Confirmed - Medium Report,"Whale, humpback",Megaptera,novaeangliae,Validated,J. Hodder,"Oregon Institute of Marine Biology, University of Oregon","Oregon Institute of Marine Biology, University of Oregon",NW,United States,Pistol River,OR,Pacific Ocean,NA,NA,NA,NA,NA,NA,NA,NA,N,N,2003-DEC-11,2003,DEC,11,Beach or Land,NA,NA,Fresh Dead,N,2003-DEC-11,2003,DEC,11,Fresh Dead,N,Male,Adult,1400,cm,estimate,NA,NA,NA,NA,NA,NA,NA,NA,Humpback whale,OR_Coast,4.25E+14,-1.24E+13,NA,NA,-1.24E+13,4.25E+14
Curry,NW-2003-1000788,03-CU-020,03NWR05015,Confirmed - High Report,"Whale, gray",Eschrichtius,robustus,Validated,S. Riemer,Oregon Department of Fish and Wildlife (Gold Beach),Oregon Department of Fish and Wildlife (Gold Beach),NW,United States,Brookings,OR,Pacific Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,CBD,2003-MAY-27,2003,MAY,27,Beach or Land,NA,NA,Condition Unknown,N,2003-MAY-28,2003,MAY,28,Condition Unknown,N,Female,Adult,1100,cm,actual,NA,kg,NA,NA,NA,NA,NA,NA,Gray whale,OR_Coast,4.25E+14,-1.24E+13,NA,NA,-1.24E+13,4.25E+14
Curry,NW-2004-1002143,04-CU-004,04NWR01008,Confirmed - Medium Report,"Whale, unidentified toothed",NA,NA,Validated,ODFW,Oregon Department of Fish and Wildlife (Gold Beach),Oregon Department of Fish and Wildlife (Gold Beach),NW,United States,Port Orford,OR,Pacific Ocean,Hubbard Creek,NA,NA,N,NA,NA,N,NA,NA,CBD,2004-JAN-05,2004,JAN,5,Beach or Land,NA,NA,Condition Unknown,Y,NA,NA,NA,NA,NA,N,Unid,Unid,0,in,estimate,NA,NA,NA,NA,NA,NA,NA,NA,Unidentified,OR_Coast,4.25E+14,-1.24E+13,NA,NA,-1.24E+13,4.25E+14
Curry,NW-2003-1000657,OIMB-C-077,03NWR03005,Confirmed - High Report,"Whale, sperm",Physeter,macrocephalus,Validated,J. Hodder,"Oregon Institute of Marine Biology, University of Oregon","Oregon Institute of Marine Biology, University of Oregon",NW,United States,Port Orford,OR,Pacific Ocean,between Battle Rock & Hubbard Creek,NA,NA,NA,NA,NA,NA,NA,NA,N,2003-MAR-23,2003,MAR,23,Beach or Land,NA,NA,Fresh Dead,N,2003-MAR-23,2003,MAR,23,Fresh Dead,NA,Female,Calf,0,cm,actual,NA,kg,NA,NA,NA,NA,NA,NA,Sperm whale,OR_Coast,4.25E+14,-1.24E+13,NA,NA,-1.24E+13,4.25E+14
